Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
313	3.1200	-34.765461	-337.635834	1009.956177	21.434927	-341.517395	1012.998169	-54.475475	-310.806458	965.262573	-0.608780	-314.549011	968.071655	7.505669	-251.770721	866.435669	211.755753	-386.868805	1221.292847	223.196075	-406.884155	1195.093384	173.851059	-344.663727	1235.116211	214.161148	-418.060089	1145.367065	166.166534	-353.721100	1186.329346
314	3.1300	-34.762360	-337.634308	1009.956665	21.438002	-341.515869	1012.998108	-54.472908	-310.805115	965.263428	-0.606157	-314.547821	968.071533	7.507089	-251.769943	866.435120	211.557144	-386.804840	1221.323975	222.993256	-406.849121	1195.133911	173.663162	-344.583130	1235.116211	213.975418	-418.049805	1145.422241	165.991516	-353.670471	1186.336182
315	3.1400	-34.759296	-337.632843	1009.957153	21.441040	-341.514435	1012.997986	-54.470375	-310.803833	965.264282	-0.603568	-314.546692	968.071472	7.508487	-251.769211	866.434631	211.336700	-386.740997	1221.366333	222.770370	-406.814545	1195.186035	173.453888	-344.502716	1235.125488	213.773788	-418.039490	1145.488037	165.798599	-353.619476	1186.351074
316	3.1500	-34.756271	-337.631470	1009.957642	21.444038	-341.513062	1012.997925	-54.467876	-310.802612	965.265137	-0.601012	-314.545593	968.071350	7.509864	-251.768509	866.434204	211.094543	-386.678772	1221.420654	222.527634	-406.781494	1195.250244	173.223343	-344.423981	1235.144531	213.556549	-418.029694	1145.564453	165.587952	-353.568970	1186.374756
317	3.1600	-34.753281	-337.630188	1009.958069	21.447002	-341.511780	1012.997864	-54.465408	-310.801483	965.265930	-0.598489	-314.544586	968.071289	7.511219	-251.767838	866.433716	210.831131	-386.619507	1221.487061	222.265594	-406.750824	1195.326782	172.971848	-344.348114	1235.174072	213.324249	-418.020905	1145.651733	165.360031	-353.519714	1186.407593
318	3.1700	-34.750328	-337.628937	1009.958557	21.449926	-341.510559	1012.997803	-54.462971	-310.800385	965.266785	-0.596000	-314.543640	968.071167	7.512552	-251.767212	866.433350	210.547211	-386.564240	1221.565918	221.985062	-406.723297	1195.415771	172.700012	-344.276093	1235.214233	213.077621	-418.013367	1145.749634	165.115540	-353.472229	1186.449585
319	3.1800	-34.747414	-337.627777	1009.959045	21.452814	-341.509399	1012.997742	-54.460567	-310.799377	965.267639	-0.593544	-314.542725	968.071106	7.513864	-251.766602	866.432922	210.243851	-386.513885	1221.656860	221.687134	-406.699341	1195.517212	172.408768	-344.208710	1235.265381	212.817688	-418.007263	1145.857910	164.855423	-353.426910	1186.500977
320	3.1900	-34.744534	-337.626709	1009.959473	21.455664	-341.508331	1012.997681	-54.458199	-310.798401	965.268494	-0.591120	-314.541901	968.071045	7.515155	-251.766037	866.432556	209.922440	-386.468994	1221.759888	221.373245	-406.679230	1195.630615	172.099350	-344.146423	1235.327148	212.545654	-418.002563	1145.975952	164.580902	-353.383942	1186.561279
321	3.2000	-34.741695	-337.625702	1009.959900	21.458475	-341.507324	1012.997681	-54.455860	-310.797516	965.269287	-0.588730	-314.541107	968.070984	7.516424	-251.765503	866.432251	209.584732	-386.429840	1221.874390	221.045059	-406.662933	1195.755371	171.773331	-344.089447	1235.399292	212.262909	-417.999115	1146.103149	164.293442	-353.343353	1186.630371
322	3.2100	-34.738892	-337.624756	1009.960388	21.461250	-341.506378	1012.997620	-54.453552	-310.796661	965.270142	-0.586374	-314.540405	968.070923	7.517672	-251.764999	866.431946	209.232742	-386.396393	1221.999390	220.704559	-406.650269	1195.890869	171.432602	-344.037628	1235.481201	211.971085	-417.996643	1146.238892	163.994766	-353.304901	1186.707520
323	3.2200	-34.736122	-337.623901	1009.960815	21.463987	-341.505493	1012.997559	-54.451279	-310.795898	965.270996	-0.584050	-314.539734	968.070862	7.518898	-251.764526	866.431641	208.868881	-386.368286	1222.134033	220.353958	-406.640717	1196.036011	171.079407	-343.990570	1235.571899	211.671951	-417.994690	1146.381958	163.686844	-353.268188	1186.791992
324	3.2300	-34.733395	-337.623077	1009.961243	21.466688	-341.504700	1012.997498	-54.449036	-310.795166	965.271851	-0.581759	-314.539124	968.070862	7.520103	-251.764099	866.431396	208.495758	-386.344849	1222.276978	219.995712	-406.633575	1196.189575	170.716309	-343.947510	1235.670410	211.367416	-417.992645	1146.531494	163.371826	-353.232513	1186.882690
325	3.2400	-34.730701	-337.622375	1009.961670	21.469349	-341.503967	1012.997437	-54.446827	-310.794495	965.272644	-0.579501	-314.538574	968.070801	7.521288	-251.763687	866.431152	208.116272	-386.325012	1222.426880	219.632446	-406.627869	1196.350220	170.346146	-343.907318	1235.775269	211.059509	-417.989777	1146.686035	163.052094	-353.197083	1186.978638
326	3.2500	-34.728046	-337.621704	1009.962097	21.471975	-341.503296	1012.997375	-54.444649	-310.793915	965.273499	-0.577277	-314.538086	968.070740	7.522451	-251.763306	866.430908	207.733505	-386.307373	1222.582031	219.266953	-406.622375	1196.516235	169.972015	-343.868683	1235.885010	210.750336	-417.985260	1146.844482	162.730133	-353.160797	1187.078491
327	3.2600	-34.725430	-337.621124	1009.962524	21.474562	-341.502686	1012.997375	-54.442505	-310.793365	965.274292	-0.575085	-314.537659	968.070740	7.523593	-251.762970	866.430725	207.350693	-386.290314	1222.740723	218.902130	-406.615753	1196.686157	169.597183	-343.829803	1235.997925	210.442047	-417.978119	1147.005249	162.408554	-353.122437	1187.180786
328	3.2700	-34.722847	-337.620605	1009.962952	21.477112	-341.502136	1012.997314	-54.440392	-310.792877	965.275146	-0.572926	-314.537292	968.070740	7.524715	-251.762650	866.430542	206.971146	-386.271820	1222.901123	218.540924	-406.606384	1196.857910	169.225052	-343.788727	1236.112183	210.136810	-417.967255	1147.167114	162.090042	-353.080566	1187.284180
329	3.2800	-34.720303	-337.620148	1009.963318	21.479626	-341.501678	1012.997253	-54.438313	-310.792450	965.276001	-0.570800	-314.536957	968.070679	7.525815	-251.762375	866.430359	206.598160	-386.249664	1223.061279	218.186249	-406.592468	1197.030029	168.859055	-343.743225	1236.226074	209.836746	-417.951508	1147.328369	161.777237	-353.033691	1187.386963
330	3.2900	-34.717796	-337.619751	1009.963745	21.482101	-341.501251	1012.997253	-54.436264	-310.792084	965.276794	-0.568706	-314.536682	968.070679	7.526896	-251.762131	866.430237	206.235001	-386.221497	1223.219360	217.840973	-406.572144	1197.200562	168.502640	-343.690857	1236.337524	209.543945	-417.929688	1147.487915	161.472778	-352.980133	1187.487671
331	3.3000	-34.715328	-337.619446	1009.964111	21.484539	-341.500916	1012.997192	-54.434246	-310.791779	965.277588	-0.566646	-314.536469	968.070679	7.527955	-251.761902	866.430115	205.884781	-386.184784	1223.373413	217.507828	-406.543518	1197.367920	168.159088	-343.629150	1236.444946	209.260330	-417.900635	1147.644287	161.179153	-352.918274	1187.584961
332	3.3100	-34.712894	-337.619202	1009.964539	21.486940	-341.500641	1012.997131	-54.432259	-310.791504	965.278442	-0.564618	-314.536316	968.070679	7.528993	-251.761719	866.430054	205.550415	-386.137085	1223.521851	217.189362	-406.504639	1197.530396	167.831543	-343.555603	1236.546387	208.987717	-417.863159	1147.796265	160.898697	-352.846436	1187.677124
333	3.3200	-34.710499	-337.619019	1009.964905	21.489304	-341.500427	1012.997131	-54.430305	-310.791321	965.279236	-0.562623	-314.536224	968.070679	7.530011	-251.761551	866.429932	205.234528	-386.075928	1223.662842	216.887848	-406.453674	1197.686401	167.522873	-343.467712	1236.640137	208.727707	-417.816193	1147.942749	160.633545	-352.763062	1187.763062
334	3.3300	-34.708141	-337.618896	1009.965271	21.491631	-341.500244	1012.997070	-54.428387	-310.791168	965.280029	-0.560660	-314.536163	968.070679	7.531009	-251.761414	866.429932	204.939423	-385.999084	1223.795044	216.605286	-406.388916	1197.834717	167.235596	-343.363251	1236.724854	208.481659	-417.758759	1148.082520	160.385544	-352.666687	1187.841553
335	3.3400	-34.705822	-337.618835	1009.965637	21.493919	-341.500153	1012.997009	-54.426495	-310.791077	965.280884	-0.558730	-314.536163	968.070679	7.531986	-251.761322	866.429871	204.666977	-385.904572	1223.916992	216.343262	-406.308899	1197.974121	166.971848	-343.240173	1236.799194	208.250671	-417.690094	1148.214844	160.156204	-352.556122	1187.911377
336	3.3500	-34.703537	-337.618835	1009.966003	21.496172	-341.500122	1012.997009	-54.424637	-310.791046	965.281677	-0.556832	-314.536224	968.070740	7.532943	-251.761246	866.429871	204.418640	-385.790710	1224.027466	216.103012	-406.212463	1198.103516	166.733307	-343.096863	1236.861938	208.035507	-417.609619	1148.338867	159.946701	-352.430389	1187.971680
337	3.3600	-34.701290	-337.618896	1009.966370	21.498386	-341.500153	1012.996948	-54.422813	-310.791046	965.282471	-0.554967	-314.536316	968.070740	7.533880	-251.761200	866.429871	204.195374	-385.656372	1224.125610	215.885300	-406.098755	1198.222046	166.521103	-342.932098	1236.912109	207.836639	-417.517029	1148.453979	159.757797	-352.288849	1188.021729
338	3.3700	-34.699078	-337.619049	1009.966736	21.500565	-341.500244	1012.996948	-54.421017	-310.791138	965.283264	-0.553134	-314.536469	968.070740	7.534796	-251.761185	866.429871	203.997543	-385.500763	1224.210693	215.690384	-405.967346	1198.329102	166.335861	-342.745239	1236.949219	207.654160	-417.412262	1148.559814	159.589798	-352.131165	1188.061035
339	3.3800	-34.696907	-337.619232	1009.967102	21.502705	-341.500397	1012.996887	-54.419254	-310.791229	965.284058	-0.551334	-314.536652	968.070801	7.535693	-251.761185	866.429932	203.825043	-385.323792	1224.282227	215.518051	-405.818268	1198.424194	166.177582	-342.536133	1236.972656	207.487839	-417.295502	1148.656006	159.442642	-351.957458	1188.089111
340	3.3900	-34.694771	-337.619476	1009.967407	21.504808	-341.500610	1012.996887	-54.417526	-310.791412	965.284851	-0.549566	-314.536926	968.070801	7.536569	-251.761230	866.429993	203.677155	-385.125885	1224.339844	215.367584	-405.651978	1198.507080	166.045715	-342.305206	1236.982544	207.337082	-417.167328	1148.742310	159.315765	-351.768188	1188.106079
341	3.4000	-34.692669	-337.619812	1009.967773	21.506876	-341.500885	1012.996826	-54.415825	-310.791626	965.285645	-0.547830	-314.537231	968.070862	7.537426	-251.761292	866.430115	203.552673	-384.908020	1224.383789	215.237747	-405.469452	1198.577759	165.939102	-342.053528	1236.978760	207.200989	-417.028534	1148.818970	159.208206	-351.564240	1188.111816
342	3.4100	-34.690609	-337.620178	1009.968079	21.508905	-341.501190	1012.996765	-54.414158	-310.791901	965.286377	-0.546126	-314.537567	968.070923	7.538262	-251.761383	866.430176	203.449829	-384.671814	1224.414185	215.126846	-405.272064	1198.636353	165.856094	-341.782745	1236.961792	207.078262	-416.880249	1148.885864	159.118546	-351.346954	1188.106812
343	3.4200	-34.688583	-337.620605	1009.968384	21.510899	-341.501587	1012.996765	-54.412521	-310.792236	965.287170	-0.544454	-314.537964	968.070923	7.539079	-251.761505	866.430298	203.366394	-384.419434	1224.431885	215.032745	-405.061615	1198.683228	165.794434	-341.494995	1236.932495	206.967377	-416.723846	1148.943604	159.045029	-351.117889	1188.091431
344	3.4300	-34.686592	-337.621094	1009.968689	21.512856	-341.502014	1012.996704	-54.410915	-310.792603	965.287964	-0.542814	-314.538422	968.070984	7.539876	-251.761658	866.430481	203.299667	-384.153412	1224.437378	214.952896	-404.840302	1198.718994	165.751465	-341.192963	1236.891479	206.866501	-416.560944	1148.992554	158.985504	-350.879089	1188.066406
345	3.4400	-34.684643	-337.621643	1009.968994	21.514774	-341.502502	1012.996704	-54.409340	-310.793030	965.288696	-0.541206	-314.538910	968.071045	7.540654	-251.761826	866.430603	203.246567	-383.876801	1224.431885	214.884445	-404.610596	1198.744385	165.724030	-340.879608	1236.840088	206.773605	-416.393311	1149.033325	158.937561	-350.632751	1188.032593
346	3.4500	-34.682728	-337.622253	1009.969299	21.516657	-341.503052	1012.996643	-54.407799	-310.793488	965.289429	-0.539630	-314.539429	968.071106	7.541412	-251.762024	866.430786	203.203720	-383.592834	1224.416626	214.824234	-404.375244	1198.760376	165.708664	-340.558319	1236.779541	206.686462	-416.222931	1149.066650	158.898499	-350.381348	1187.990967
347	3.4600	-34.680847	-337.622925	1009.969604	21.518503	-341.503662	1012.996643	-54.406288	-310.794006	965.290222	-0.538086	-314.540039	968.071167	7.542151	-251.762253	866.430969	203.167511	-383.305084	1224.393188	214.768967	-404.137115	1198.768188	165.701614	-340.232697	1236.711426	206.602722	-416.051819	1149.093506	158.865433	-350.127441	1187.942749
348	3.4700	-34.679005	-337.623657	1009.969910	21.520313	-341.504333	1012.996582	-54.404808	-310.794586	965.290955	-0.536574	-314.540649	968.071228	7.542871	-251.762512	866.431213	203.134140	-383.017120	1224.363159	214.715225	-403.899231	1198.769043	165.698914	-339.906342	1236.637451	206.519989	-415.882019	1149.114990	158.835388	-349.873688	1187.889038
349	3.4800	-34.677200	-337.624420	1009.970215	21.522087	-341.505035	1012.996582	-54.403358	-310.795197	965.291687	-0.535093	-314.541321	968.071289	7.543571	-251.762787	866.431396	203.099777	-382.732635	1224.328369	214.659592	-403.664551	1198.764404	165.696503	-339.583038	1236.559204	206.435822	-415.715637	1149.132080	158.805298	-349.622803	1187.831421
350	3.4900	-34.675430	-337.625244	1009.970459	21.523823	-341.505798	1012.996521	-54.401939	-310.795837	965.292419	-0.533643	-314.542053	968.071350	7.544251	-251.763077	866.431641	203.060608	-382.455170	1224.290771	214.598694	-403.436096	1198.755981	165.690323	-339.266418	1236.478516	206.347839	-415.554657	1149.145874	158.772110	-349.377380	1187.771240
351	3.5000	-34.673698	-337.626129	1009.970703	21.525524	-341.506622	1012.996521	-54.400551	-310.796539	965.293152	-0.532226	-314.542816	968.071411	7.544913	-251.763412	866.431885	203.012970	-382.188141	1224.252197	214.529312	-403.216736	1198.745239	165.676453	-338.959961	1236.397461	206.253784	-415.401001	1149.157715	158.732910	-349.140015	1187.709717
352	3.5100	-34.672001	-337.627075	1009.971008	21.527187	-341.507507	1012.996460	-54.399193	-310.797302	965.293884	-0.530839	-314.543610	968.071472	7.545556	-251.763763	866.432190	202.953369	-381.934845	1224.214478	214.448425	-403.009155	1198.734009	165.651154	-338.667053	1236.317505	206.151474	-415.256409	1149.168823	158.684891	-348.912994	1187.648438
353	3.5200	-34.670341	-337.628082	1009.971252	21.528814	-341.508423	1012.996460	-54.397869	-310.798065	965.294617	-0.529484	-314.544464	968.071594	7.546180	-251.764130	866.432434	202.878647	-381.698212	1224.179443	214.353302	-402.815918	1198.723877	165.610962	-338.390717	1236.240601	206.038940	-415.122498	1149.180298	158.625473	-348.698517	1187.588623
354	3.5300	-34.668720	-337.629120	1009.971497	21.530407	-341.509399	1012.996399	-54.396572	-310.798920	965.295288	-0.528160	-314.545380	968.071655	7.546785	-251.764526	866.432739	202.785980	-381.480896	1224.148682	214.241516	-402.639191	1198.716187	165.552826	-338.133667	1236.168091	205.914459	-415.000610	1149.193237	158.552368	-348.498474	1187.531494
355	3.5400	-34.667133	-337.630219	1009.971741	21.531961	-341.510406	1012.996399	-54.395309	-310.799805	965.296021	-0.526867	-314.546295	968.071716	7.547371	-251.764954	866.433105	202.673004	-381.285217	1224.123657	214.111038	-402.480896	1198.712402	165.474152	-337.898193	1236.101440	205.776520	-414.891937	1149.208740	158.463577	-348.314392	1187.478149
356	3.5500	-34.665581	-337.631348	1009.971985	21.533482	-341.511475	1012.996338	-54.394073	-310.800720	965.296692	-0.525606	-314.547272	968.071838	7.547938	-251.765396	866.433411	202.537827	-381.112885	1224.105591	213.960205	-402.342438	1198.713623	165.372803	-337.686188	1236.041870	205.623917	-414.797241	1149.227539	158.357483	-348.147491	1187.429443
357	3.5600	-34.664066	-337.632538	1009.972168	21.534966	-341.512604	1012.996338	-54.392872	-310.801666	965.297424	-0.524375	-314.548279	968.071899	7.548488	-251.765869	866.433777	202.379044	-380.965210	1224.095215	213.787888	-402.224884	1198.720947	165.247223	-337.498871	1235.990112	205.455734	-414.717072	1149.250610	158.232834	-347.998596	1187.386353
358	3.5700	-34.662586	-337.633789	1009.972412	21.536413	-341.513763	1012.996277	-54.391697	-310.802673	965.298096	-0.523175	-314.549347	968.071960	7.549018	-251.766357	866.434143	202.195831	-380.842834	1224.093384	213.593338	-402.128693	1198.735107	165.096405	-337.337006	1235.946899	205.271393	-414.651581	1149.278320	158.088821	-347.868011	1187.349365
359	3.5800	-34.661144	-337.635101	1009.972595	21.537825	-341.514984	1012.996277	-54.390553	-310.803711	965.298767	-0.522006	-314.550446	968.072083	7.549531	-251.766861	866.434509	201.987869	-380.745728	1224.100586	213.376328	-402.053802	1198.756592	164.919937	-337.200623	1235.912720	205.070602	-414.600525	1149.311523	157.925003	-347.755615	1187.318848
360	3.5900	-34.659737	-337.636444	1009.972839	21.539200	-341.516235	1012.996216	-54.389439	-310.804810	965.299438	-0.520868	-314.551575	968.072144	7.550024	-251.767395	866.434875	201.755371	-380.673187	1224.116943	213.137115	-401.999512	1198.786011	164.717957	-337.089050	1235.887817	204.853424	-414.563324	1149.350342	157.741379	-347.660828	1187.295166
361	3.6000	-34.658363	-337.637817	1009.973022	21.540541	-341.517548	1012.996216	-54.388359	-310.805939	965.300110	-0.519760	-314.552734	968.072266	7.550500	-251.767960	866.435303	201.499023	-380.623749	1224.142334	212.876343	-401.964569	1198.823486	164.491104	-337.000946	1235.871948	204.620239	-414.539001	1149.395142	157.538361	-347.582428	1187.278198
362	3.6100	-34.657028	-337.639252	1009.973206	21.541847	-341.518890	1012.996155	-54.387302	-310.807098	965.300720	-0.518682	-314.553955	968.072388	7.550958	-251.768524	866.435669	201.220001	-380.595245	1224.176880	212.595108	-401.947083	1198.869019	164.240555	-336.934204	1235.864868	204.371689	-414.526123	1149.446289	157.316711	-347.518829	1187.267944
363	3.6200	-34.655727	-337.640747	1009.973389	21.543116	-341.520294	1012.996094	-54.386280	-310.808289	965.301392	-0.517635	-314.555206	968.072449	7.551397	-251.769135	866.436157	200.919785	-380.584747	1224.219971	212.294846	-401.944580	1198.922607	163.967865	-336.885986	1235.866211	204.108688	-414.522919	1149.503784	157.077499	-347.467834	1187.264160
364	3.6300	-34.654461	-337.642273	1009.973572	21.544352	-341.521729	1012.996094	-54.385288	-310.809540	965.302063	-0.516618	-314.556488	968.072571	7.551819	-251.769745	866.436584	200.600266	-380.588745	1224.271118	211.977264	-401.954132	1198.984253	163.674973	-336.852844	1235.875244	203.832397	-414.527344	1149.567505	156.822159	-347.426880	1187.266357
365	3.6400	-34.653233	-337.643860	1009.973755	21.545549	-341.523224	1012.996033	-54.384323	-310.810791	965.302673	-0.515632	-314.557800	968.072693	7.552223	-251.770386	866.437012	200.263519	-380.603119	1224.329834	211.644363	-401.972229	1199.053345	163.364105	-336.830719	1235.891235	203.544144	-414.536987	1149.637695	156.552322	-347.392975	1187.274048
366	3.6500	-34.652039	-337.645477	1009.973938	21.546715	-341.524750	1012.996033	-54.383389	-310.812103	965.303284	-0.514675	-314.559143	968.072815	7.552608	-251.771042	866.437500	199.911865	-380.623322	1224.395264	211.298294	-401.995056	1199.129883	163.037720	-336.815002	1235.913086	203.245453	-414.549225	1149.714233	156.269821	-347.362732	1187.286621
367	3.6600	-34.650879	-337.647125	1009.974060	21.547844	-341.526337	1012.995972	-54.382484	-310.813477	965.303894	-0.513748	-314.560547	968.072876	7.552977	-251.771729	866.437988	199.547729	-380.644470	1224.466675	210.941345	-402.018494	1199.213135	162.698410	-336.800781	1235.939697	202.937927	-414.561310	1149.796631	155.976685	-347.332611	1187.303223
368	3.6700	-34.649754	-337.648834	1009.974243	21.548939	-341.527924	1012.995972	-54.381611	-310.814850	965.304504	-0.512851	-314.561981	968.072998	7.553328	-251.772430	866.438477	199.173660	-380.661377	1224.543335	210.575882	-402.038300	1199.302979	162.348892	-336.782776	1235.970093	202.623306	-414.570404	1149.885010	155.675049	-347.298859	1187.322998
369	3.6800	-34.648666	-337.650574	1009.974365	21.549999	-341.529602	1012.995911	-54.380764	-310.816284	965.305115	-0.511984	-314.563416	968.073120	7.553662	-251.773148	866.438965	198.792221	-380.668976	1224.624146	210.204346	-402.050049	1199.398804	161.991913	-336.755707	1236.002808	202.303360	-414.573608	1149.979126	155.367081	-347.257690	1187.345337
370	3.6900	-34.647614	-337.652374	1009.974487	21.551023	-341.531281	1012.995850	-54.379948	-310.817719	965.305725	-0.511146	-314.564911	968.073242	7.553978	-251.773880	866.439453	198.406021	-380.662140	1224.708618	209.829147	-402.049500	1199.500000	161.630219	-336.714264	1236.036865	201.979919	-414.568176	1150.078369	155.055054	-347.205322	1187.369019
371	3.7000	-34.646591	-337.654205	1009.974609	21.552015	-341.533020	1012.995850	-54.379158	-310.819214	965.306335	-0.510338	-314.566437	968.073364	7.554277	-251.774643	866.440002	198.017670	-380.636108	1224.795654	209.452713	-402.032562	1199.606201	161.266586	-336.653473	1236.070801	201.654800	-414.551453	1150.182739	154.741241	-347.138214	1187.393311
372	3.7100	-34.645607	-337.656067	1009.974731	21.552971	-341.534790	1012.995789	-54.378399	-310.820740	965.306885	-0.509559	-314.567993	968.073486	7.554559	-251.775406	866.440552	197.629700	-380.586517	1224.884521	209.077438	-401.995514	1199.716797	160.903702	-336.568604	1236.103638	201.329849	-414.521118	1150.291626	154.427902	-347.053131	1187.417358
373	3.7200	-34.644657	-337.657990	1009.974854	21.553892	-341.536591	1012.995789	-54.377670	-310.822296	965.307434	-0.508809	-314.569580	968.073608	7.554824	-251.776199	866.441040	197.244690	-380.509552	1224.974487	208.705658	-401.935059	1199.831177	160.544235	-336.455597	1236.134155	201.006882	-414.475098	1150.404663	154.117264	-346.947144	1187.440186
374	3.7300	-34.643742	-337.659943	1009.974976	21.554781	-341.538452	1012.995728	-54.376968	-310.823883	965.308044	-0.508089	-314.571228	968.073730	7.555072	-251.777008	866.441650	196.865112	-380.402161	1225.064819	208.339661	-401.848450	1199.948486	160.190765	-336.311066	1236.161255	200.687668	-414.411713	1150.521362	153.811539	-346.817902	1187.461060
375	3.7400	-34.642860	-337.661926	1009.975098	21.555635	-341.540344	1012.995667	-54.376293	-310.825500	965.308594	-0.507397	-314.572876	968.073853	7.555303	-251.777847	866.442200	196.493393	-380.262024	1225.154541	207.981674	-401.733673	1200.068237	159.845840	-336.132446	1236.183960	200.373962	-414.329773	1150.640991	153.512863	-346.663605	1187.479126
376	3.7500	-34.642014	-337.663940	1009.975220	21.556456	-341.542267	1012.995667	-54.375648	-310.827148	965.309143	-0.506734	-314.574554	968.073975	7.555517	-251.778687	866.442749	196.131943	-380.087738	1225.242920	207.633804	-401.589386	1200.189453	159.511917	-335.918060	1236.201538	200.067413	-414.228546	1150.763062	153.223282	-346.483124	1187.493652
377	3.7600	-34.641201	-337.666016	1009.975281	21.557241	-341.544220	1012.995605	-54.375034	-310.828827	965.309631	-0.506100	-314.576263	968.074097	7.555715	-251.779556	866.443359	195.783035	-379.878845	1225.329102	207.298111	-401.415070	1200.311279	159.191360	-335.667358	1236.213135	199.769638	-414.107819	1150.886475	152.944794	-346.276001	1187.503906
378	3.7700	-34.640419	-337.668091	1009.975342	21.557995	-341.546204	1012.995544	-54.374447	-310.830536	965.310181	-0.505494	-314.578003	968.074219	7.555897	-251.780426	866.443970	195.448868	-379.635956	1225.412354	206.976501	-401.211060	1200.432739	158.886444	-335.380676	1236.218018	199.482101	-413.967926	1151.010620	152.679230	-346.042542	1187.509399
379	3.7800	-34.639675	-337.670227	1009.975464	21.558716	-341.548248	1012.995544	-54.373886	-310.832245	965.310730	-0.504917	-314.579773	968.074341	7.556062	-251.781326	866.444519	195.131516	-379.360504	1225.491577	206.670776	-400.978516	1200.552490	158.599289	-335.059479	1236.215698	199.206223	-413.809723	1151.134277	152.428314	-345.783783	1187.509521
380	3.7900	-34.638962	-337.672394	1009.975525	21.559402	-341.550323	1012.995483	-54.373352	-310.834015	965.311218	-0.504368	-314.581573	968.074463	7.556211	-251.782242	866.445129	194.832916	-379.054932	1225.566162	206.382568	-400.719360	1200.669678	158.331894	-334.706238	1236.205688	198.943237	-413.634583	1151.256714	152.193588	-345.501434	1187.503784
381	3.8000	-34.638283	-337.674622	1009.975586	21.560055	-341.552399	1012.995422	-54.372849	-310.835815	965.311707	-0.503847	-314.583374	968.074585	7.556343	-251.783157	866.445801	194.554794	-378.722565	1225.635132	206.113281	-400.436279	1200.782959	158.085999	-334.324280	1236.187866	198.694260	-413.444305	1151.376465	151.976440	-345.197937	1187.491943
382	3.8100	-34.637638	-337.676849	1009.975647	21.560675	-341.554535	1012.995361	-54.372372	-310.837646	965.312195	-0.503354	-314.585236	968.074707	7.556459	-251.784103	866.446411	194.298660	-378.367371	1225.697510	205.864166	-400.132690	1200.890991	157.863205	-333.917725	1236.161743	198.460190	-413.241180	1151.492432	151.778000	-344.876190	1187.473511
383	3.8200	-34.637028	-337.679108	1009.975708	21.561262	-341.556702	1012.995361	-54.371922	-310.839478	965.312683	-0.502889	-314.587128	968.074890	7.556560	-251.785065	866.447021	194.065765	-377.993958	1225.752686	205.636215	-399.812408	1200.992554	157.664749	-333.491364	1236.127319	198.241821	-413.027740	1151.603516	151.599182	-344.539764	1187.448486
384	3.8300	-34.636448	-337.681427	1009.975769	21.561817	-341.558899	1012.995300	-54.371498	-310.841370	965.313171	-0.502452	-314.589020	968.075012	7.556645	-251.786041	866.447693	193.857086	-377.607330	1225.799561	205.430161	-399.479767	1201.086304	157.491638	-333.050537	1236.084717	198.039673	-412.806885	1151.708374	151.440643	-344.192444	1187.416504
385	3.8400	-34.635902	-337.683746	1009.975769	21.562340	-341.561127	1012.995239	-54.371105	-310.843262	965.313660	-0.502042	-314.590942	968.075134	7.556714	-251.787018	866.448364	193.673264	-377.212738	1225.837524	205.246460	-399.139313	1201.171143	157.344482	-332.600769	1236.033813	197.854126	-412.581573	1151.805786	151.302750	-343.838409	1187.377686
386	3.8500	-34.635387	-337.686127	1009.975830	21.562830	-341.563385	1012.995178	-54.370739	-310.845184	965.314087	-0.501660	-314.592896	968.075256	7.556767	-251.788025	866.449036	193.514648	-376.815643	1225.865967	205.085297	-398.795715	1201.245728	157.223541	-332.147827	1235.974976	197.685333	-412.354919	1151.894653	151.185593	-343.481903	1187.331909
387	3.8600	-34.634907	-337.688507	1009.975830	21.563288	-341.565674	1012.995178	-54.370396	-310.847137	965.314514	-0.501305	-314.594879	968.075378	7.556805	-251.789047	866.449707	193.381226	-376.421295	1225.884399	204.946548	-398.453705	1201.309326	157.128708	-331.697418	1235.908447	197.533234	-412.130035	1151.973877	151.088959	-343.127258	1187.279419
388	3.8700	-34.634460	-337.690948	1009.975891	21.563713	-341.567963	1012.995117	-54.370083	-310.849121	965.315002	-0.500977	-314.596893	968.075562	7.556828	-251.790070	866.450378	193.272659	-376.034882	1225.892212	204.829819	-398.117767	1201.360840	157.059494	-331.255096	1235.834595	197.397537	-411.909943	1152.042725	151.012375	-342.778748	1187.220459
389	3.8800	-34.634045	-337.693390	1009.975891	21.564108	-341.570313	1012.995056	-54.369797	-310.851105	965.315430	-0.500676	-314.598907	968.075684	7.556835	-251.791122	866.451050	193.188232	-375.661255	1225.889404	204.734375	-397.792328	1201.399658	157.015030	-330.826019	1235.753906	197.277771	-411.697571	1152.100098	150.955063	-342.440399	1187.155151
