Trajectories
100
		head:TopLeft			head:TopRight			head:BottomLeft			head:BottomRight			head:Whole			head:Brow			head:Tip			head:StickTopLeft			head:StickTopRight			head:StickBottomLeft			head:StickBottomRight			head:StickEnd			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
67	0	-34.995167	-340.881348	1007.694580	21.141935	-344.780548	1010.760559	-54.612362	-313.463623	963.491028	-0.812161	-317.248138	966.321838				7.395273	-253.135986	865.651428	168.616913	-389.483124	1234.272339	186.574570	-405.503387	1208.807861	123.193459	-354.451782	1244.612671	186.683533	-413.493439	1157.813354	124.242584	-360.593750	1194.747925			
68	0	-34.996689	-340.881287	1007.694580	21.140312	-344.780212	1010.760681	-54.613716	-313.462646	963.491333	-0.813499	-317.248077	966.321655				7.394575	-253.135925	865.651550	168.683304	-389.363007	1234.238159	186.623093	-405.401276	1208.774902	123.266441	-354.322235	1244.576782	186.688217	-413.429260	1157.788818	124.278839	-360.498596	1194.719116			
69	0	-34.998211	-340.881226	1007.694580	21.138683	-344.779877	1010.760681	-54.615086	-313.461670	963.491638	-0.814847	-317.247986	966.321472				7.393870	-253.135895	865.651672	168.754395	-389.247223	1234.202637	186.676102	-405.300690	1208.740234	123.343933	-354.198273	1244.541504	186.697266	-413.361237	1157.763306	124.318855	-360.403259	1194.690063			
70	0	-34.999752	-340.881226	1007.694580	21.137043	-344.779541	1010.760803	-54.616463	-313.460663	963.491943	-0.816205	-317.247955	966.321289				7.393161	-253.135864	865.651733	168.827332	-389.136810	1234.166382	186.731094	-405.202637	1208.704468	123.423019	-354.080994	1244.507324	186.709335	-413.290161	1157.737305	124.360840	-360.308411	1194.661499			
71	0	-35.001297	-340.881226	1007.694580	21.135393	-344.779266	1010.760803	-54.617847	-313.459686	963.492188	-0.817572	-317.247925	966.321106				7.392445	-253.135834	865.651855	168.899323	-389.032562	1234.130249	186.785782	-405.107880	1208.668213	123.500961	-353.970917	1244.474121	186.723190	-413.216553	1157.710938	124.403076	-360.214539	1194.633545			
72	0	-35.002850	-340.881226	1007.694580	21.133738	-344.778992	1010.760925	-54.619247	-313.458740	963.492493	-0.818949	-317.247894	966.320923				7.391723	-253.135803	865.651978	168.967896	-388.934845	1234.094727	186.838028	-405.017029	1208.632324	123.575203	-353.868225	1244.442749	186.737610	-413.140991	1157.684692	124.443985	-360.122040	1194.606201			
73	0	-35.004417	-340.881256	1007.694580	21.132072	-344.778717	1010.761047	-54.620659	-313.457855	963.492859	-0.820336	-317.247864	966.320740				7.390996	-253.135803	865.652100	169.030853	-388.843658	1234.060425	186.885956	-404.930145	1208.597290	123.643517	-353.772705	1244.412964	186.751572	-413.063904	1157.658936	124.482147	-360.031067	1194.579468			
74	0	-35.005993	-340.881287	1007.694580	21.130396	-344.778442	1010.761047	-54.622074	-313.456909	963.493164	-0.821732	-317.247864	966.320496				7.390263	-253.135773	865.652222	169.086258	-388.758575	1234.027466	186.927917	-404.847168	1208.563721	123.703987	-353.683807	1244.385254	186.764145	-412.985748	1157.634277	124.516342	-359.941589	1194.553833			
75	0	-35.007580	-340.881348	1007.694580	21.128712	-344.778198	1010.761169	-54.623505	-313.455994	963.493408	-0.823137	-317.247864	966.320312				7.389524	-253.135803	865.652344	169.132645	-388.678864	1233.996704	186.962631	-404.767822	1208.532227	123.755096	-353.600555	1244.359253	186.774536	-412.906738	1157.610596	124.545601	-359.853516	1194.529053			
76	0	-35.009178	-340.881409	1007.694458	21.127020	-344.777985	1010.761230	-54.624943	-313.455139	963.493713	-0.824552	-317.247894	966.320129				7.388779	-253.135803	865.652466	169.168884	-388.603577	1233.968140	186.989166	-404.691437	1208.503052	123.795746	-353.521820	1244.335449	186.782089	-412.827179	1157.588379	124.569145	-359.766479	1194.505371			
77	0	-35.010784	-340.881470	1007.694458	21.125319	-344.777771	1010.761230	-54.626385	-313.454285	963.493958	-0.825976	-317.247894	966.320007				7.388028	-253.135803	865.652588	169.194336	-388.531372	1233.942261	187.006927	-404.617279	1208.476562	123.825256	-353.446167	1244.313232	186.786392	-412.747192	1157.567749	124.586487	-359.680115	1194.482300			
78	0	-35.012402	-340.881561	1007.694458	21.123608	-344.777588	1010.761353	-54.627842	-313.453400	963.494263	-0.827410	-317.247955	966.319763				7.387272	-253.135864	865.652710	169.208771	-388.460968	1233.918945	187.015640	-404.544342	1208.453125	123.843430	-353.371918	1244.292603	186.787140	-412.666992	1157.548828	124.597359	-359.593842	1194.460205			
79	0	-35.014030	-340.881653	1007.694458	21.121887	-344.777344	1010.761475	-54.629314	-313.452576	963.494507	-0.828853	-317.247986	966.319580				7.386510	-253.135895	865.652832	169.212341	-388.390747	1233.898193	187.015396	-404.471710	1208.432739	123.850456	-353.297394	1244.273438	186.784210	-412.586639	1157.531494	124.601746	-359.507111	1194.438599			
80	0	-35.015663	-340.881775	1007.694458	21.120161	-344.777191	1010.761597	-54.630791	-313.451752	963.494751	-0.830305	-317.248077	966.319397				7.385743	-253.135925	865.652954	169.205658	-388.319122	1233.879883	187.006699	-404.398285	1208.415527	123.846970	-353.220886	1244.255005	186.777618	-412.506104	1157.515991	124.599899	-359.419403	1194.417114			
81	0	-35.017307	-340.881897	1007.694458	21.118423	-344.777008	1010.761597	-54.632275	-313.450897	963.494995	-0.831766	-317.248138	966.319214				7.384969	-253.135956	865.653137	169.189636	-388.244720	1233.863892	186.990204	-404.322998	1208.401123	123.833977	-353.140717	1244.236816	186.767578	-412.425476	1157.502319	124.592247	-359.330170	1194.395874			
82	0	-35.018967	-340.881989	1007.694336	21.116678	-344.776886	1010.761719	-54.633778	-313.450134	963.495300	-0.833237	-317.248199	966.319031				7.384191	-253.136002	865.653259	169.165573	-388.166016	1233.849854	186.966904	-404.244934	1208.389282	123.812798	-353.055328	1244.218994	186.754379	-412.344910	1157.489868	124.579445	-359.238922	1194.374512			
83	0	-35.020630	-340.882141	1007.694336	21.114925	-344.776764	1010.761841	-54.635284	-313.449310	963.495544	-0.834717	-317.248291	966.318848				7.383406	-253.136063	865.653381	169.134933	-388.081757	1233.837402	186.938049	-404.163116	1208.379883	123.785019	-352.963318	1244.200317	186.738434	-412.264343	1157.478882	124.562286	-359.145172	1194.352905			
84	0	-35.022308	-340.882294	1007.694336	21.113163	-344.776642	1010.761963	-54.636799	-313.448547	963.495850	-0.836207	-317.248383	966.318665				7.382616	-253.136124	865.653625	169.099411	-387.990936	1233.825684	186.904922	-404.076904	1208.372070	123.752411	-352.863678	1244.180664	186.720276	-412.183868	1157.468872	124.541702	-359.048676	1194.330322			
85	0	-35.023987	-340.882477	1007.694336	21.111389	-344.776550	1010.762085	-54.638321	-313.447815	963.496094	-0.837705	-317.248474	966.318420				7.381820	-253.136185	865.653809	169.060776	-387.892700	1233.814697	186.868988	-403.985748	1208.365723	123.716827	-352.755463	1244.159546	186.700500	-412.103729	1157.459595	124.518700	-358.949249	1194.306885			
86	0	-35.025681	-340.882690	1007.694336	21.109612	-344.776459	1010.762085	-54.639862	-313.447052	963.496338	-0.839212	-317.248596	966.318237				7.381019	-253.136276	865.653931	169.020844	-387.786499	1233.803589	186.831680	-403.889282	1208.359985	123.680153	-352.638123	1244.136597	186.679703	-412.024078	1157.450806	124.494331	-358.846832	1194.282227			
87	0	-35.027390	-340.882904	1007.694214	21.107821	-344.776367	1010.762207	-54.641407	-313.446350	963.496521	-0.840729	-317.248688	966.317993				7.380212	-253.136337	865.654114	168.981293	-387.672180	1233.791992	186.794479	-403.787415	1208.354370	123.644173	-352.511566	1244.111084	186.658569	-411.945038	1157.441895	124.469627	-358.741638	1194.256104			
88	0	-35.029099	-340.883118	1007.694214	21.106028	-344.776306	1010.762329	-54.642960	-313.445618	963.496765	-0.842255	-317.248840	966.317810				7.379400	-253.136429	865.654297	168.943756	-387.549835	1233.779053	186.758682	-403.680328	1208.348389	123.610527	-352.375916	1244.083008	186.637726	-411.867004	1157.432617	124.445625	-358.633972	1194.228149			
89	0	-35.030819	-340.883301	1007.694214	21.104219	-344.776245	1010.762451	-54.644524	-313.444946	963.497009	-0.843789	-317.248962	966.317627				7.378582	-253.136551	865.654480	168.909592	-387.419922	1233.765015	186.725494	-403.568420	1208.341553	123.580620	-352.231842	1244.052246	186.617798	-411.790283	1157.422485	124.423218	-358.524231	1194.198730			
90	0	-35.032551	-340.883545	1007.694153	21.102407	-344.776215	1010.762573	-54.646095	-313.444214	963.497192	-0.845333	-317.249115	966.317444				7.377758	-253.136627	865.654602	168.879959	-387.283173	1233.748901	186.695999	-403.452362	1208.333618	123.555595	-352.080261	1244.018799	186.599365	-411.715302	1157.411499	124.403282	-358.413147	1194.167358			
91	0	-35.034294	-340.883789	1007.694153	21.100586	-344.776184	1010.762695	-54.647682	-313.443573	963.497375	-0.846886	-317.249268	966.317261				7.376929	-253.136749	865.654785	168.855698	-387.140869	1233.731079	186.670959	-403.333191	1208.323853	123.536285	-351.922546	1243.982422	186.582932	-411.642426	1157.398926	124.386490	-358.301544	1194.134399			
92	0	-35.036045	-340.884064	1007.694153	21.098755	-344.776184	1010.762817	-54.649273	-313.442902	963.497620	-0.848447	-317.249481	966.317078				7.376095	-253.136841	865.654968	168.837418	-386.994385	1233.711060	186.651001	-403.212036	1208.312012	123.523254	-351.760437	1243.943726	186.568970	-411.572296	1157.384888	124.373436	-358.190491	1194.099487			
93	0	-35.037804	-340.884338	1007.694031	21.096918	-344.776184	1010.762939	-54.650875	-313.442291	963.497864	-0.850017	-317.249664	966.316833				7.375255	-253.136963	865.655151	168.825409	-386.845703	1233.688721	186.636566	-403.090454	1208.298218	123.516739	-351.596130	1243.902710	186.557892	-411.505432	1157.368652	124.364548	-358.081024	1194.063110			
94	0	-35.039574	-340.884583	1007.694031	21.095074	-344.776184	1010.763062	-54.652485	-313.441620	963.498108	-0.851597	-317.249847	966.316650				7.374411	-253.137115	865.655273	168.819717	-386.696899	1233.664307	186.627777	-402.970032	1208.281860	123.516678	-351.431946	1243.859741	186.549927	-411.442322	1157.350342	124.360130	-357.974396	1194.025024			
95	0	-35.041355	-340.884888	1007.694031	21.093218	-344.776215	1010.763184	-54.654110	-313.441040	963.498291	-0.853184	-317.250000	966.316467				7.373560	-253.137238	865.655457	168.820175	-386.550415	1233.637817	186.624680	-402.852692	1208.263306	123.522835	-351.270630	1243.815552	186.545334	-411.383636	1157.329590	124.360367	-357.872040	1193.985718			
96	0	-35.043140	-340.885223	1007.693909	21.091354	-344.776245	1010.763306	-54.655743	-313.440399	963.498474	-0.854781	-317.250214	966.316223				7.372705	-253.137375	865.655701	168.826447	-386.408813	1233.609131	186.627106	-402.740356	1208.241821	123.534767	-351.114990	1243.770264	186.544205	-411.329926	1157.306152	124.365326	-357.775269	1193.945312			
97	0	-35.044933	-340.885529	1007.693909	21.089485	-344.776306	1010.763428	-54.657379	-313.439850	963.498718	-0.856386	-317.250427	966.316040				7.371843	-253.137527	865.655884	168.838058	-386.274719	1233.578735	186.634781	-402.635101	1208.217896	123.551956	-350.967926	1243.724487	186.546646	-411.281799	1157.280151	124.374969	-357.685547	1193.903687			
98	0	-35.046741	-340.885834	1007.693787	21.087606	-344.776367	1010.763550	-54.659027	-313.439240	963.498901	-0.858000	-317.250702	966.315857				7.370977	-253.137680	865.656128	168.854507	-386.150970	1233.546387	186.647354	-402.538940	1208.191162	123.573799	-350.832367	1243.678467	186.552582	-411.239685	1157.251343	124.389191	-357.604095	1193.861450			
99	0	-35.048557	-340.886200	1007.693787	21.085718	-344.776459	1010.763794	-54.660686	-313.438721	963.499084	-0.859623	-317.250916	966.315613				7.370105	-253.137863	865.656311	168.875198	-386.040039	1233.512207	186.664429	-402.453766	1208.161499	123.599754	-350.711151	1243.632812	186.561951	-411.204102	1157.219604	124.407860	-357.532196	1193.818726			
100	0	-35.050377	-340.886566	1007.693787	21.083824	-344.776550	1010.763855	-54.662350	-313.438141	963.499268	-0.861254	-317.251160	966.315369				7.369229	-253.138000	865.656555	168.899704	-385.944458	1233.476196	186.685593	-402.381439	1208.128662	123.629295	-350.606628	1243.587646	186.574615	-411.175354	1157.184814	124.430748	-357.470947	1193.775269			
101	0	-35.052212	-340.886932	1007.693665	21.081924	-344.776642	1010.763977	-54.664028	-313.437653	963.499451	-0.862893	-317.251404	966.315186				7.368347	-253.138153	865.656738	168.927521	-385.866272	1233.438110	186.710388	-402.323486	1208.092651	123.662018	-350.520996	1243.542969	186.590302	-411.153656	1157.147217	124.457626	-357.421143	1193.731689			
102	0	-35.054050	-340.887268	1007.693665	21.080013	-344.776764	1010.764099	-54.665714	-313.437103	963.499634	-0.864541	-317.251648	966.314941				7.367460	-253.138336	865.656982	168.958298	-385.807220	1233.398193	186.738434	-402.281006	1208.053345	123.697624	-350.455902	1243.499268	186.608765	-411.139069	1157.106445	124.488243	-357.383301	1193.687622			
103	0	-35.055901	-340.887695	1007.693542	21.078094	-344.776855	1010.764221	-54.667400	-313.436584	963.499695	-0.866197	-317.251953	966.314819				7.366568	-253.138550	865.657166	168.991776	-385.768341	1233.355957	186.769363	-402.254791	1208.010376	123.735931	-350.412354	1243.456299	186.629700	-411.131470	1157.062622	124.522324	-357.357727	1193.643188			
104	0	-35.057762	-340.888092	1007.693420	21.076170	-344.776978	1010.764343	-54.669109	-313.436127	963.499878	-0.867862	-317.252228	966.314575				7.365671	-253.138718	865.657410	169.027756	-385.750244	1233.311279	186.802887	-402.245117	1207.963867	123.776878	-350.390747	1243.413818	186.652740	-411.130524	1157.015991	124.559578	-357.344299	1193.598511			
105	0	-35.059631	-340.888489	1007.693420	21.074238	-344.777161	1010.764465	-54.670818	-313.435638	963.500061	-0.869535	-317.252502	966.314392				7.364768	-253.138901	865.657593	169.066193	-385.752716	1233.264038	186.838715	-402.251617	1207.913452	123.820465	-350.390686	1243.371460	186.677475	-411.135742	1156.966675	124.599693	-357.342438	1193.553467			
106	0	-35.061501	-340.888916	1007.693298	21.072296	-344.777313	1010.764587	-54.672539	-313.435211	963.500183	-0.871216	-317.252777	966.314148				7.363861	-253.139114	865.657837	169.107025	-385.774841	1233.213745	186.876602	-402.273621	1207.858887	123.866821	-350.411102	1243.329346	186.703476	-411.146332	1156.914795	124.642319	-357.351349	1193.507812			
107	0	-35.063385	-340.889374	1007.693298	21.070351	-344.777527	1010.764832	-54.674263	-313.434753	963.500427	-0.872906	-317.253082	966.313965				7.362948	-253.139313	865.657959	169.150238	-385.815186	1233.160522	186.916260	-402.309692	1207.800659	123.916016	-350.450134	1243.286987	186.730255	-411.161438	1156.860718	124.687050	-357.369781	1193.461548			
108	0	-35.065277	-340.889771	1007.693176	21.068392	-344.777710	1010.764954	-54.676003	-313.434265	963.500549	-0.874603	-317.253448	966.313721				7.362031	-253.139526	865.658203	169.195816	-385.871277	1233.103882	186.957443	-402.357941	1207.738281	123.968170	-350.505219	1243.243774	186.757248	-411.179962	1156.804443	124.733475	-357.395996	1193.414429			
109	0	-35.067181	-340.890259	1007.693176	21.066431	-344.777924	1010.765076	-54.677746	-313.433899	963.500732	-0.876309	-317.253754	966.313538				7.361108	-253.139771	865.658447	169.243683	-385.940399	1233.043945	186.999863	-402.415924	1207.672729	124.023285	-350.573303	1243.199585	186.783951	-411.200531	1156.746582	124.781082	-357.428131	1193.366699			
110	0	-35.069088	-340.890747	1007.693054	21.064461	-344.778107	1010.765198	-54.679501	-313.433472	963.500854	-0.878022	-317.254059	966.313293				7.360182	-253.139969	865.658752	169.293625	-386.019073	1232.980713	187.043091	-402.480957	1207.603516	124.081284	-350.650482	1243.153809	186.809738	-411.221710	1156.687500	124.829277	-357.463898	1193.317627			
111	0	-35.071007	-340.891174	1007.692932	21.062483	-344.778320	1010.765442	-54.681263	-313.433044	963.500977	-0.879744	-317.254425	966.313110				7.359250	-253.140213	865.658997	169.345383	-386.103424	1232.914551	187.086639	-402.549805	1207.531738	124.141884	-350.732788	1243.106323	186.833908	-411.242004	1156.627808	124.877388	-357.500793	1193.267700			
112	0	-35.072933	-340.891693	1007.692932	21.060497	-344.778564	1010.765564	-54.683041	-313.432678	963.501099	-0.881473	-317.254791	966.312805				7.358313	-253.140442	865.659180	169.398361	-386.189240	1232.845703	187.129944	-402.619080	1207.457397	124.204613	-350.815582	1243.056763	186.855804	-411.259705	1156.567749	124.924644	-357.536163	1193.216553			
113	0	-35.074867	-340.892181	1007.692810	21.058506	-344.778839	1010.765808	-54.684818	-313.432343	963.501221	-0.883211	-317.255096	966.312561				7.357370	-253.140686	865.659424	169.451904	-386.272247	1232.774292	187.172211	-402.685303	1207.381714	124.268715	-350.894379	1243.004883	186.874710	-411.273224	1156.507812	124.970161	-357.567352	1193.164307			
114	0	-35.076817	-340.892670	1007.692810	21.056507	-344.779114	1010.765930	-54.686607	-313.431946	963.501343	-0.884956	-317.255463	966.312378				7.356424	-253.140930	865.659668	169.505020	-386.348022	1232.701050	187.212540	-402.744873	1207.305176	124.333221	-350.964508	1242.950439	186.889816	-411.280792	1156.449097	125.012978	-357.591461	1193.110840			
115	0	-35.078766	-340.893250	1007.692688	21.054499	-344.779358	1010.766052	-54.688400	-313.431610	963.501465	-0.886709	-317.255859	966.312195				7.355473	-253.141159	865.659912	169.556519	-386.412201	1232.626831	187.249893	-402.794220	1207.228882	124.396851	-351.021454	1242.893555	186.900330	-411.280884	1156.391479	125.052017	-357.605835	1193.056152			
116	0	-35.080719	-340.893738	1007.692566	21.052485	-344.779633	1010.766296	-54.690208	-313.431305	963.501587	-0.888470	-317.256256	966.312012				7.354517	-253.141434	865.660156	169.604965	-386.460754	1232.551880	187.283020	-402.830048	1207.153564	124.458092	-351.060852	1242.834229	186.905457	-411.271912	1156.336060	125.086128	-357.607910	1193.000244			
117	0	-35.082691	-340.894318	1007.692566	21.050467	-344.779968	1010.766357	-54.692020	-313.430969	963.501709	-0.890238	-317.256622	966.311768				7.353556	-253.141708	865.660400	169.648788	-386.489899	1232.477539	187.310623	-402.849213	1207.080200	124.515175	-351.078949	1242.772217	186.904404	-411.252441	1156.283203	125.114113	-357.595215	1192.943237			
118	0	-35.084663	-340.894836	1007.692444	21.048437	-344.780273	1010.766479	-54.693840	-313.430634	963.501831	-0.892013	-317.257050	966.311523				7.352592	-253.141968	865.660645	169.686172	-386.496307	1232.404297	187.331192	-402.849121	1207.009766	124.566170	-351.072296	1242.708130	186.896332	-411.221252	1156.233398	125.134720	-357.565643	1192.885132			
119	0	-35.086647	-340.895416	1007.692322	21.046406	-344.780579	1010.766724	-54.695671	-313.430359	963.501892	-0.893797	-317.257446	966.311340				7.351622	-253.142242	865.660889	169.715210	-386.477142	1232.333252	187.343246	-402.827240	1206.943481	124.609024	-351.038025	1242.641968	186.880432	-411.177368	1156.187256	125.146713	-357.517334	1192.826294			
120	0	-35.088634	-340.895966	1007.692322	21.044365	-344.780884	1010.766846	-54.697506	-313.430115	963.502014	-0.895588	-317.257812	966.311096				7.350647	-253.142502	865.661133	169.734009	-386.430145	1232.265137	187.345200	-402.781799	1206.881836	124.641579	-350.973938	1242.573608	186.856018	-411.119781	1156.145020	125.148911	-357.448761	1192.766479			
121	0	-35.090637	-340.896545	1007.692200	21.042315	-344.781250	1010.767090	-54.699348	-313.429840	963.502136	-0.897386	-317.258270	966.310852				7.349669	-253.142807	865.661438	169.740601	-386.353638	1232.200562	187.335617	-402.711365	1206.825806	124.661736	-350.878387	1242.504028	186.822357	-411.048035	1156.106812	125.140144	-357.358734	1192.705811			
122	0	-35.092636	-340.897186	1007.692078	21.040260	-344.781616	1010.767212	-54.701206	-313.429596	963.502197	-0.899191	-317.258698	966.310669				7.348685	-253.143097	865.661743	169.733109	-386.246582	1232.140381	187.312943	-402.615021	1206.776123	124.667427	-350.750427	1242.433105	186.778870	-410.961639	1156.073120	125.119400	-357.246552	1192.644653			
123	0	-35.094654	-340.897736	1007.691956	21.038200	-344.781952	1010.767334	-54.703064	-313.429321	963.502258	-0.901004	-317.259125	966.310364				7.347697	-253.143372	865.661987	169.709793	-386.108521	1232.085083	187.275879	-402.492401	1206.733276	124.656754	-350.589600	1242.360962	186.725067	-410.860565	1156.043823	125.085800	-357.111725	1192.582642			
124	0	-35.096676	-340.898376	1007.691956	21.036133	-344.782318	1010.767578	-54.704929	-313.429077	963.502319	-0.902823	-317.259583	966.310120				7.346705	-253.143692	865.662231	169.669098	-385.939453	1232.035278	187.223251	-402.343506	1206.697388	124.628052	-350.396210	1242.287842	186.660507	-410.744904	1156.018799	125.038651	-356.954285	1192.519897			
125	0	-35.098698	-340.898987	1007.691833	21.034060	-344.782745	1010.767700	-54.706810	-313.428894	963.502380	-0.904651	-317.260040	966.309875				7.345708	-253.143997	865.662537	169.609787	-385.740051	1231.991089	187.154099	-402.168976	1206.668579	124.579933	-350.170929	1242.214355	186.584961	-410.615051	1155.998291	124.977463	-356.774536	1192.456543			
126	0	-35.100735	-340.899628	1007.691711	21.031979	-344.783142	1010.767944	-54.708691	-313.428711	963.502441	-0.906485	-317.260468	966.309753				7.344708	-253.144287	865.662781	169.530899	-385.511414	1231.952515	187.067703	-401.969788	1206.647217	124.511414	-349.914978	1242.139893	186.498291	-410.471680	1155.981567	124.901985	-356.573151	1192.391968			
127	0	-35.102776	-340.900238	1007.691650	21.029894	-344.783508	1010.768066	-54.710583	-313.428497	963.502502	-0.908326	-317.260956	966.309509				7.343702	-253.144592	865.663025	169.431870	-385.255096	1231.919922	186.963684	-401.747253	1206.632690	124.421890	-349.629852	1242.064941	186.400497	-410.315552	1155.968262	124.812271	-356.351166	1192.326538			
