Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
137	1.3600	9.829536	-388.092194	1001.675354	65.905243	-381.650482	1004.167542	-14.888783	-364.368103	957.611328	38.803474	-358.160004	960.004028	33.553864	-292.671631	860.645996	257.126740	-444.489075	1200.931030	225.200424	-459.043335	1200.750610	292.820984	-409.952759	1171.112427	182.013123	-461.997253	1172.904053	251.547409	-413.770691	1142.516479
138	1.3700	9.815916	-388.093842	1001.670959	65.891548	-381.652618	1004.165710	-14.899836	-364.369568	957.605591	38.792400	-358.161835	960.000854	33.547691	-292.672516	860.643372	257.031891	-444.365265	1201.023315	225.102020	-458.914520	1200.840088	292.739166	-409.854980	1171.195801	181.921753	-461.892242	1172.980957	251.468582	-413.690704	1142.589722
139	1.3800	9.802457	-388.095520	1001.666626	65.878006	-381.654755	1004.163818	-14.910779	-364.371063	957.599854	38.781441	-358.163696	959.997742	33.541580	-292.673401	860.640686	256.950195	-444.253906	1201.104004	225.015656	-458.796722	1200.919922	292.669586	-409.769379	1171.266357	181.839386	-461.794037	1173.051514	251.397980	-413.617676	1142.655518
140	1.3900	9.789161	-388.097229	1001.662292	65.864632	-381.656952	1004.161987	-14.921613	-364.372589	957.594177	38.770588	-358.165588	959.994568	33.535526	-292.674316	860.638062	256.881195	-444.156433	1201.172852	224.941040	-458.691589	1200.989502	292.611786	-409.696869	1171.324097	181.765991	-461.704010	1173.115112	251.335510	-413.552338	1142.713257
141	1.4000	9.776027	-388.098999	1001.657959	65.851418	-381.659180	1004.160095	-14.932339	-364.374146	957.588501	38.759846	-358.167511	959.991455	33.529526	-292.675232	860.635498	256.824066	-444.073975	1201.229614	224.877609	-458.600403	1201.048340	292.564941	-409.637939	1171.369507	181.701309	-461.623169	1173.171021	251.280914	-413.495270	1142.762939
142	1.4100	9.763052	-388.100800	1001.653625	65.838364	-381.661438	1004.158203	-14.942957	-364.375763	957.582886	38.749214	-358.169464	959.988342	33.523582	-292.676178	860.632874	256.777771	-444.007080	1201.274536	224.824554	-458.523926	1201.096558	292.528046	-409.592712	1171.403198	181.644897	-461.552216	1173.218872	251.233765	-413.446808	1142.804199
143	1.4200	9.750238	-388.102631	1001.649353	65.825470	-381.663727	1004.156311	-14.953466	-364.377380	957.577332	38.738689	-358.171417	959.985291	33.517700	-292.677155	860.630310	256.741058	-443.955902	1201.308350	224.780899	-458.462524	1201.134277	292.499878	-409.560974	1171.426270	181.596161	-461.491516	1173.258545	251.193527	-413.407013	1142.837158
144	1.4300	9.737584	-388.104523	1001.645081	65.812737	-381.666077	1004.154358	-14.963870	-364.379028	957.571777	38.728271	-358.173431	959.982178	33.511868	-292.678131	860.627808	256.712616	-443.920074	1201.331665	224.745483	-458.416016	1201.161987	292.479187	-409.542084	1171.439697	181.554367	-461.441132	1173.290039	251.159546	-413.375702	1142.862183
145	1.4400	9.725087	-388.106445	1001.640808	65.800156	-381.668427	1004.152466	-14.974166	-364.380707	957.566284	38.717964	-358.175446	959.979126	33.506096	-292.679138	860.625244	256.691010	-443.898804	1201.345337	224.717072	-458.383759	1201.180176	292.464722	-409.535217	1171.444580	181.518692	-461.400726	1173.313599	251.131134	-413.352509	1142.879517
146	1.4500	9.712749	-388.108429	1001.636597	65.787743	-381.670837	1004.150513	-14.984356	-364.382446	957.560852	38.707764	-358.177490	959.976013	33.500378	-292.680176	860.622742	256.674835	-443.890839	1201.350464	224.694412	-458.364685	1201.189941	292.455170	-409.539124	1171.441895	181.488205	-461.369629	1173.329590	251.107529	-413.336853	1142.889648
147	1.4600	9.700567	-388.110413	1001.632324	65.775482	-381.673279	1004.148560	-14.994440	-364.384186	957.555420	38.697666	-358.179596	959.972961	33.494717	-292.681213	860.620239	256.662689	-443.894562	1201.348145	224.676193	-458.357269	1201.191895	292.449310	-409.552490	1171.432861	181.461975	-461.346954	1173.338501	251.087952	-413.327972	1142.893066
148	1.4700	9.688541	-388.112457	1001.628113	65.763374	-381.675751	1004.146606	-15.004419	-364.385956	957.549988	38.687679	-358.181702	959.969910	33.489109	-292.682281	860.617798	256.653290	-443.907990	1201.339233	224.661163	-458.359650	1201.187256	292.445953	-409.573578	1171.418335	181.439011	-461.331482	1173.341064	251.071625	-413.325012	1142.890381
149	1.4800	9.676671	-388.114563	1001.623962	65.751427	-381.678253	1004.144653	-15.014294	-364.387756	957.544617	38.677795	-358.183838	959.966919	33.483559	-292.683350	860.615295	256.645294	-443.928925	1201.325073	224.648041	-458.369751	1201.176880	292.444031	-409.600647	1171.399292	181.418365	-461.321838	1173.337769	251.057739	-413.326904	1142.882202
150	1.4900	9.664956	-388.116699	1001.619751	65.739624	-381.680786	1004.142700	-15.024063	-364.389587	957.539307	38.668018	-358.186005	959.963867	33.478062	-292.684448	860.612854	256.637543	-443.954956	1201.306641	224.635635	-458.385254	1201.161987	292.442413	-409.631683	1171.376709	181.399063	-461.316589	1173.329468	251.045532	-413.332611	1142.869263
151	1.5000	9.653394	-388.118866	1001.615601	65.727989	-381.683380	1004.140747	-15.033730	-364.391449	957.533997	38.658344	-358.188171	959.960876	33.472622	-292.685577	860.610474	256.628784	-443.983673	1201.285156	224.622772	-458.403870	1201.143677	292.440033	-409.664764	1171.351318	181.380188	-461.314209	1173.317139	251.034210	-413.340942	1142.852173
152	1.5100	9.641985	-388.121063	1001.611450	65.716499	-381.685974	1004.138733	-15.043292	-364.393372	957.528748	38.648773	-358.190399	959.957886	33.467232	-292.686737	860.608032	256.617920	-444.012604	1201.261719	224.608307	-458.423309	1201.122925	292.435913	-409.697906	1171.324097	181.360825	-461.313171	1173.301270	251.023056	-413.350830	1142.831787
153	1.5200	9.630728	-388.123322	1001.607300	65.705162	-381.688629	1004.136719	-15.052752	-364.395294	957.523560	38.639309	-358.192627	959.954895	33.461899	-292.687866	860.605652	256.603851	-444.039612	1201.237427	224.591156	-458.441467	1201.100952	292.429047	-409.729340	1171.296021	181.340164	-461.312073	1173.282959	251.011322	-413.361206	1142.808716
154	1.5300	9.619621	-388.125610	1001.603149	65.693970	-381.691284	1004.134766	-15.062110	-364.397247	957.518372	38.629944	-358.194916	959.951904	33.456619	-292.689056	860.603333	256.585510	-444.062683	1201.213257	224.570313	-458.456512	1201.078735	292.418518	-409.757477	1171.268066	181.317383	-461.309631	1173.262817	250.998352	-413.371063	1142.783936
155	1.5400	9.608665	-388.127930	1001.599060	65.682938	-381.694000	1004.132751	-15.071365	-364.399231	957.513184	38.620686	-358.197205	959.948975	33.451393	-292.690247	860.600952	256.562012	-444.080292	1201.190308	224.544876	-458.466949	1201.057129	292.403534	-409.781036	1171.240967	181.291824	-461.304810	1173.241577	250.983551	-413.379547	1142.758057
156	1.5500	9.597859	-388.130310	1001.594971	65.672050	-381.696747	1004.130676	-15.080520	-364.401245	957.508118	38.611526	-358.199524	959.945984	33.446220	-292.691467	860.598633	256.532593	-444.091309	1201.169189	224.514099	-458.471741	1201.036743	292.383362	-409.799042	1171.215820	181.262894	-461.296783	1173.219971	250.966339	-413.385986	1142.731812
157	1.5600	9.587202	-388.132721	1001.590881	65.661316	-381.699554	1004.128662	-15.089574	-364.403290	957.502991	38.602470	-358.201874	959.943054	33.441097	-292.692688	860.596313	256.496704	-444.095032	1201.150635	224.477448	-458.470215	1201.018311	292.357513	-409.810822	1171.193115	181.230133	-461.284973	1173.198486	250.946274	-413.389862	1142.706177
158	1.5700	9.576693	-388.135193	1001.586792	65.650726	-381.702362	1004.126648	-15.098528	-364.405365	957.497925	38.593517	-358.204254	959.940125	33.436031	-292.693970	860.594055	256.454041	-444.091278	1201.135010	224.434601	-458.462189	1201.002319	292.325592	-409.816101	1171.173706	181.193253	-461.269104	1173.177734	250.922989	-413.390747	1142.681641
159	1.5800	9.566329	-388.137695	1001.582764	65.640282	-381.705200	1004.124573	-15.107382	-364.407471	957.492920	38.584660	-358.206665	959.937195	33.431015	-292.695221	860.591736	256.404541	-444.080292	1201.122803	224.385544	-458.447845	1200.988647	292.287506	-409.814911	1171.157959	181.152100	-461.249176	1173.157959	250.896210	-413.388489	1142.658691
160	1.5900	9.556112	-388.140228	1001.578735	65.629982	-381.708099	1004.122498	-15.116137	-364.409607	957.487976	38.575905	-358.209106	959.934326	33.426052	-292.696503	860.589478	256.348511	-444.062653	1201.113892	224.330444	-458.427734	1200.977661	292.243347	-409.807495	1171.146118	181.106659	-461.225342	1173.139526	250.865768	-413.382996	1142.638062
161	1.6000	9.546041	-388.142792	1001.574707	65.619827	-381.711029	1004.120422	-15.124793	-364.411774	957.483032	38.567249	-358.211548	959.931396	33.421139	-292.697815	860.587219	256.286377	-444.039276	1201.108154	224.269775	-458.402588	1200.969238	292.193390	-409.794342	1171.138428	181.057068	-461.198029	1173.122681	250.831573	-413.374359	1142.620239
162	1.6100	9.536113	-388.145416	1001.570679	65.609825	-381.713959	1004.118347	-15.133351	-364.413971	957.478088	38.558693	-358.214050	959.928528	33.416279	-292.699158	860.585022	256.218903	-444.011139	1201.105591	224.204178	-458.373352	1200.963013	292.138123	-409.776062	1171.134888	181.003555	-461.167694	1173.107544	250.793594	-413.362762	1142.605469
163	1.6200	9.526328	-388.148071	1001.566711	65.599960	-381.716949	1004.116272	-15.141812	-364.416199	957.473206	38.550236	-358.216553	959.925659	33.411472	-292.700500	860.582825	256.146973	-443.979279	1201.105835	224.134384	-458.340942	1200.959106	292.078156	-409.753357	1171.135376	180.946472	-461.134949	1173.094360	250.751923	-413.348450	1142.594116
164	1.6300	9.516685	-388.150757	1001.562683	65.590233	-381.719971	1004.114197	-15.150176	-364.418457	957.468323	38.541874	-358.219086	959.922791	33.406715	-292.701843	860.580627	256.071533	-443.944702	1201.108765	224.061295	-458.306183	1200.957275	292.014282	-409.726898	1171.139771	180.886154	-461.100311	1173.083374	250.706650	-413.331757	1142.586670
165	1.6400	9.507184	-388.153503	1001.558716	65.580650	-381.723053	1004.112061	-15.158444	-364.420746	957.463562	38.533611	-358.221649	959.919922	33.402008	-292.703247	860.578430	255.993637	-443.908234	1201.114014	223.985779	-458.269836	1200.957397	291.947296	-409.697327	1171.147827	180.822952	-461.064362	1173.074585	250.657898	-413.312988	1142.583008
166	1.6500	9.497824	-388.156281	1001.554810	65.571213	-381.726135	1004.109985	-15.166616	-364.423035	957.458740	38.525444	-358.224243	959.917053	33.397350	-292.704651	860.576294	255.914276	-443.870575	1201.121460	223.908661	-458.232452	1200.959473	291.878052	-409.665314	1171.159302	180.757263	-461.027527	1173.068481	250.605820	-413.292480	1142.583618
167	1.6600	9.488603	-388.159088	1001.550842	65.561913	-381.729248	1004.107849	-15.174693	-364.425385	957.453979	38.517372	-358.226868	959.914246	33.392742	-292.706055	860.574158	255.834396	-443.832123	1201.131226	223.830734	-458.194336	1200.963867	291.807373	-409.631348	1171.173950	180.689346	-460.990204	1173.065063	250.550583	-413.270630	1142.588623
168	1.6700	9.479520	-388.161957	1001.546936	65.552750	-381.732422	1004.105713	-15.182675	-364.427765	957.449280	38.509396	-358.229492	959.911438	33.388187	-292.707489	860.572021	255.754822	-443.793121	1201.143066	223.752640	-458.155701	1200.970581	291.736053	-409.595947	1171.191528	180.619476	-460.952698	1173.064575	250.492310	-413.247742	1142.597900
169	1.6800	9.470574	-388.164825	1001.542969	65.543724	-381.735596	1004.103577	-15.190563	-364.430145	957.444580	38.501514	-358.232178	959.908569	33.383678	-292.708954	860.569946	255.676208	-443.753754	1201.157227	223.674881	-458.116608	1200.979858	291.664734	-409.559479	1171.211670	180.547821	-460.915283	1173.067383	250.431122	-413.224152	1142.611450
170	1.6900	9.461766	-388.167786	1001.539124	65.534828	-381.738831	1004.101440	-15.198359	-364.432587	957.439941	38.493729	-358.234863	959.905823	33.379219	-292.710419	860.567810	255.599075	-443.713989	1201.173706	223.597839	-458.077087	1200.991943	291.593933	-409.522339	1171.234131	180.474503	-460.878204	1173.073486	250.367081	-413.200226	1142.629395
171	1.7000	9.453094	-388.170746	1001.535217	65.526077	-381.742096	1004.099304	-15.206060	-364.435059	957.435303	38.486034	-358.237579	959.903015	33.374809	-292.711914	860.565796	255.523697	-443.673889	1201.192261	223.521683	-458.037170	1201.006836	291.524048	-409.484894	1171.258667	180.399567	-460.841736	1173.082764	250.300247	-413.176208	1142.651367
172	1.7100	9.444555	-388.173767	1001.531311	65.517456	-381.745392	1004.097107	-15.213671	-364.437531	957.430725	38.478436	-358.240326	959.900208	33.370449	-292.713409	860.563721	255.450134	-443.633606	1201.213135	223.446396	-457.997070	1201.024658	291.455200	-409.447571	1171.284790	180.322983	-460.806244	1173.095215	250.230591	-413.152466	1142.677124
173	1.7200	9.436151	-388.176819	1001.527466	65.508972	-381.748718	1004.094971	-15.221189	-364.440033	957.426147	38.470928	-358.243103	959.897461	33.366138	-292.714935	860.561646	255.378143	-443.593323	1201.235962	223.371780	-457.957062	1201.045166	291.387268	-409.410797	1171.312378	180.244675	-460.772156	1173.110474	250.158112	-413.129303	1142.706299
174	1.7300	9.427878	-388.179901	1001.523621	65.500618	-381.752075	1004.092773	-15.228616	-364.442596	957.421631	38.463512	-358.245880	959.894714	33.361874	-292.716492	860.559631	255.307281	-443.553467	1201.260498	223.297424	-457.917664	1201.068237	291.319916	-409.375000	1171.341187	180.164520	-460.740021	1173.127930	250.082687	-413.107025	1142.738525
175	1.7400	9.419738	-388.183044	1001.519775	65.492401	-381.755463	1004.090576	-15.235952	-364.445160	957.417114	38.456188	-358.248718	959.891907	33.357655	-292.718048	860.557617	255.236847	-443.514648	1201.286621	223.222763	-457.879639	1201.093140	291.252563	-409.340698	1171.370972	180.082367	-460.710480	1173.146851	250.004242	-413.085938	1142.772949
176	1.7500	9.411728	-388.186218	1001.515930	65.484306	-381.758881	1004.088379	-15.243200	-364.447754	957.412659	38.448952	-358.251556	959.889160	33.353485	-292.719635	860.555664	255.165878	-443.477631	1201.313721	223.147079	-457.843842	1201.119385	291.184326	-409.308441	1171.401611	179.998062	-460.684296	1173.166504	249.922653	-413.066284	1142.808960
177	1.7600	9.403848	-388.189423	1001.512146	65.476349	-381.762329	1004.086182	-15.250358	-364.450378	957.408203	38.441807	-358.254425	959.886475	33.349361	-292.721222	860.553650	255.093323	-443.443298	1201.341309	223.069550	-457.811340	1201.146118	291.114258	-409.278687	1171.432861	179.911484	-460.662292	1173.185425	249.837799	-413.048309	1142.845703
178	1.7700	9.396096	-388.192657	1001.508301	65.468513	-381.765839	1004.083984	-15.257427	-364.453033	957.403748	38.434753	-358.257324	959.883728	33.345287	-292.722839	860.551697	255.018021	-443.412628	1201.368774	222.989334	-457.783295	1201.172363	291.041260	-409.251892	1171.464722	179.822586	-460.645355	1173.202759	249.749649	-413.032166	1142.882202
179	1.7800	9.388473	-388.195953	1001.504517	65.460808	-381.769348	1004.081726	-15.264409	-364.455719	957.399414	38.427784	-358.260254	959.881042	33.341255	-292.724457	860.549805	254.938843	-443.386566	1201.395508	222.905685	-457.760834	1201.197021	290.964203	-409.228394	1171.496826	179.731445	-460.634338	1173.216797	249.658234	-413.017944	1142.917480
180	1.7900	9.380975	-388.199280	1001.500732	65.453232	-381.772919	1004.079529	-15.271303	-364.458435	957.395020	38.420906	-358.263214	959.878296	33.337273	-292.726105	860.547852	254.854828	-443.366058	1201.420410	222.817978	-457.745056	1201.218750	290.882080	-409.208435	1171.528931	179.638275	-460.630005	1173.226196	249.563690	-413.005615	1142.950195
181	1.8000	9.373603	-388.202637	1001.497009	65.445778	-381.776489	1004.077271	-15.278111	-364.461182	957.390747	38.414116	-358.266174	959.875610	33.333332	-292.727783	860.545959	254.765244	-443.351898	1201.442749	222.725845	-457.736938	1201.236206	290.794128	-409.192169	1171.560669	179.543518	-460.633057	1173.229370	249.466339	-412.995117	1142.979004
182	1.8100	9.366355	-388.206024	1001.493225	65.438446	-381.780121	1004.075012	-15.284833	-364.463928	957.386414	38.407410	-358.269165	959.872925	33.329441	-292.729462	860.544067	254.669769	-443.344696	1201.461182	222.629333	-457.737213	1201.247925	290.699860	-409.179504	1171.590942	179.447876	-460.644073	1173.224609	249.366699	-412.986206	1143.002319
183	1.8200	9.359231	-388.209473	1001.489502	65.431244	-381.783783	1004.072754	-15.291470	-364.466736	957.382141	38.400791	-358.272186	959.870300	33.325592	-292.731171	860.542175	254.568604	-443.344818	1201.474243	222.528900	-457.746429	1201.251953	290.599213	-409.170105	1171.618774	179.352341	-460.663422	1173.210205	249.265503	-412.978516	1143.018433
184	1.8300	9.352230	-388.212952	1001.485779	65.424156	-381.787445	1004.070496	-15.298021	-364.469543	957.377930	38.394260	-358.275238	959.867615	33.321789	-292.732880	860.540283	254.462433	-443.352356	1201.480103	222.425491	-457.764832	1201.246582	290.492493	-409.163483	1171.642578	179.258224	-460.691254	1173.184448	249.163681	-412.971527	1143.025391
185	1.8400	9.345349	-388.216461	1001.482056	65.417198	-381.791168	1004.068237	-15.304488	-364.472412	957.373718	38.387810	-358.278320	959.864929	33.318027	-292.734619	860.538452	254.352615	-443.367126	1201.476685	222.320663	-457.792389	1201.229614	290.380646	-409.158813	1171.660400	179.167130	-460.727539	1173.145386	249.062454	-412.964661	1143.021118
186	1.8500	9.338589	-388.220001	1001.478333	65.410355	-381.794922	1004.065979	-15.310873	-364.475281	957.369568	38.381447	-358.281403	959.862305	33.314312	-292.736359	860.536621	254.241058	-443.388489	1201.461792	222.216431	-457.828705	1201.198975	290.264954	-409.154999	1171.669800	179.080994	-460.772003	1173.091187	248.963211	-412.957123	1143.003418
187	1.8600	9.331948	-388.223602	1001.474609	65.403633	-381.798706	1004.063660	-15.317175	-364.478180	957.365417	38.375164	-358.284515	959.859680	33.310642	-292.738129	860.534790	254.130203	-443.415619	1201.432739	222.115341	-457.873047	1201.152222	290.147308	-409.150696	1171.667969	179.001999	-460.824127	1173.020386	248.867569	-412.948090	1142.969849
188	1.8700	9.325425	-388.227234	1001.470947	65.397026	-381.802521	1004.061401	-15.323394	-364.481110	957.361267	38.368965	-358.287659	959.857056	33.307014	-292.739929	860.533020	254.023010	-443.447205	1201.386841	222.020370	-457.924347	1201.086914	290.029846	-409.144287	1171.651733	178.932556	-460.883087	1172.930908	248.777283	-412.936493	1142.917969
189	1.8800	9.319019	-388.230896	1001.467285	65.390541	-381.806366	1004.059082	-15.329533	-364.484070	957.357178	38.362850	-358.290833	959.854431	33.303429	-292.741730	860.531250	253.922714	-443.481689	1201.321045	221.934753	-457.981293	1201.000610	289.915131	-409.133942	1171.617676	178.875153	-460.947937	1172.821411	248.694214	-412.921326	1142.845459
190	1.8900	9.312729	-388.234589	1001.463623	65.384171	-381.810242	1004.056763	-15.335590	-364.487061	957.353149	38.356815	-358.294006	959.851807	33.299885	-292.743530	860.529480	253.832794	-443.517212	1201.232422	221.861923	-458.042175	1200.890991	289.805878	-409.117676	1171.562378	178.832382	-461.017395	1172.690430	248.620270	-412.901428	1142.749756
191	1.9000	9.306554	-388.238342	1001.459961	65.377907	-381.814117	1004.054504	-15.341567	-364.490051	957.349121	38.350861	-358.297241	959.849243	33.296383	-292.745361	860.527710	253.756821	-443.551758	1201.118286	221.805359	-458.105164	1200.755859	289.704956	-409.093414	1171.482422	178.806732	-461.089996	1172.536499	248.557373	-412.875702	1142.628784
192	1.9100	9.300492	-388.242096	1001.456299	65.371765	-381.818054	1004.052185	-15.347466	-364.493103	957.345093	38.344986	-358.300476	959.846680	33.292923	-292.747223	860.525940	253.698273	-443.583008	1200.975952	221.768433	-458.168091	1200.593262	289.615204	-409.059021	1171.374146	178.800598	-461.164093	1172.358521	248.507324	-412.842957	1142.480103
193	1.9200	9.294544	-388.245911	1001.452637	65.365738	-381.822021	1004.049805	-15.353285	-364.496155	957.341125	38.339191	-358.303741	959.844055	33.289509	-292.749084	860.524231	253.660461	-443.608643	1200.802979	221.754349	-458.228760	1200.401367	289.539398	-409.012360	1171.234497	178.816116	-461.237885	1172.156006	248.471848	-412.802094	1142.302124
194	1.9300	9.288707	-388.249756	1001.449036	65.359818	-381.826019	1004.047485	-15.359027	-364.499237	957.337158	38.333477	-358.307037	959.841492	33.286133	-292.750977	860.522522	253.646423	-443.626190	1200.597412	221.765961	-458.284760	1200.178833	289.480103	-408.951538	1171.060547	178.855133	-461.309418	1171.928101	248.452454	-412.752167	1142.093018
195	1.9400	9.282980	-388.253632	1001.445435	65.354012	-381.830048	1004.045166	-15.364691	-364.502380	957.333252	38.327839	-358.310333	959.838928	33.282795	-292.752869	860.520813	253.658813	-443.633270	1200.357422	221.805771	-458.333740	1199.924683	289.439758	-408.874695	1170.849854	178.919083	-461.376709	1171.674927	248.450394	-412.692230	1141.851563
196	1.9500	9.277363	-388.257568	1001.441833	65.348312	-381.834106	1004.042786	-15.370278	-364.505493	957.329346	38.322277	-358.313660	959.836426	33.279503	-292.754791	860.519165	253.699890	-443.627625	1200.081909	221.875763	-458.373230	1199.638428	289.420471	-408.780457	1170.600220	179.009003	-461.437683	1171.396484	248.466690	-412.621643	1141.576904
197	1.9600	9.271853	-388.261505	1001.438232	65.342720	-381.838196	1004.040466	-15.375790	-364.508667	957.325439	38.316792	-358.317017	959.833862	33.276245	-292.756714	860.517517	253.771393	-443.607117	1199.770020	221.977402	-458.400909	1199.319946	289.424042	-408.667725	1170.310059	179.125381	-461.490326	1171.093506	248.501984	-412.539856	1141.268799
198	1.9700	9.266452	-388.265503	1001.434631	65.337234	-381.842316	1004.038086	-15.381227	-364.511871	957.321594	38.311386	-358.320404	959.831299	33.273033	-292.758667	860.515869	253.874542	-443.569916	1199.421631	222.111511	-458.414581	1198.969727	289.452026	-408.535950	1169.978027	179.268127	-461.532532	1170.766846	248.556549	-412.446655	1140.926880
199	1.9800	9.261156	-388.269531	1001.431030	65.331856	-381.846466	1004.035706	-15.386588	-364.515076	957.317810	38.306053	-358.323792	959.828796	33.269855	-292.760620	860.514221	254.009949	-443.514526	1199.036987	222.278275	-458.412140	1198.588623	289.505524	-408.385223	1169.603516	179.436584	-461.562378	1170.417847	248.630295	-412.342041	1140.552002
200	1.9900	9.255964	-388.273590	1001.427490	65.326584	-381.850647	1004.033325	-15.391876	-364.518311	957.313965	38.300793	-358.327209	959.826294	33.266720	-292.762604	860.512573	254.177612	-443.439850	1198.616943	222.477081	-458.391754	1198.178101	289.585266	-408.216217	1169.186279	179.629379	-461.578033	1170.048340	248.722641	-412.226349	1140.145020
201	2.0000	9.250877	-388.277679	1001.423950	65.321411	-381.854858	1004.030945	-15.397091	-364.521606	957.310242	38.295609	-358.330658	959.823792	33.263622	-292.764587	860.510986	254.376801	-443.345154	1198.162720	222.706604	-458.351868	1197.740234	289.691559	-408.030304	1168.726563	179.844498	-461.577789	1169.660400	248.832520	-412.100128	1139.707275
202	2.0100	9.245893	-388.281799	1001.420410	65.316345	-381.859100	1004.028564	-15.402233	-364.524872	957.306458	38.290497	-358.334137	959.821289	33.260563	-292.766602	860.509399	254.606033	-443.230255	1197.676392	222.964630	-458.291260	1197.277466	289.824127	-407.829498	1168.225586	180.079193	-461.560242	1169.256470	248.958389	-411.964355	1139.241089
203	2.0200	9.241010	-388.285980	1001.416870	65.311378	-381.863373	1004.026184	-15.407304	-364.528198	957.302734	38.285458	-358.337616	959.818787	33.257542	-292.768616	860.507813	254.863022	-443.095520	1197.160400	223.248108	-458.209045	1196.792603	289.982056	-407.616364	1167.684692	180.330048	-461.524261	1168.839355	249.098114	-411.820190	1138.749023
204	2.0300	9.236227	-388.290161	1001.413330	65.306519	-381.867676	1004.023743	-15.412304	-364.531555	957.299072	38.280487	-358.341125	959.816345	33.254559	-292.770660	860.506226	255.144562	-442.941772	1196.617920	223.553070	-458.104950	1196.289429	290.163666	-407.394043	1167.106445	180.592926	-461.469086	1168.411987	249.249008	-411.669067	1138.234009
205	2.0400	9.231544	-388.294403	1001.409790	65.301750	-381.871979	1004.021362	-15.417233	-364.534912	957.295410	38.275589	-358.344666	959.813843	33.251614	-292.772736	860.504700	255.446518	-442.770355	1196.052612	223.874649	-457.979126	1195.771484	290.366455	-407.165985	1166.494019	180.863007	-461.394470	1167.977417	249.407806	-411.512604	1137.699951
206	2.0500	9.226958	-388.298676	1001.406311	65.297081	-381.876343	1004.018921	-15.422092	-364.538300	957.291748	38.270763	-358.348236	959.811401	33.248703	-292.774780	860.503113	255.763718	-442.583160	1195.468994	224.207062	-457.832397	1195.243286	290.586945	-406.935852	1165.851807	181.134872	-461.300629	1167.539185	249.570618	-411.352570	1137.151001
207	2.0600	9.222469	-388.302979	1001.402771	65.292511	-381.880707	1004.016541	-15.426884	-364.541718	957.288086	38.266006	-358.351807	959.808960	33.245831	-292.776886	860.501587	256.089996	-442.382538	1194.872070	224.543579	-457.666168	1194.709229	290.820648	-406.707397	1165.185059	181.402496	-461.188416	1167.100464	249.732956	-411.190948	1136.591919
208	2.0700	9.218078	-388.307312	1001.399292	65.288033	-381.885132	1004.014099	-15.431606	-364.545166	957.284546	38.261318	-358.355408	959.806519	33.242992	-292.778992	860.500122	256.418091	-442.171356	1194.267334	224.876633	-457.482574	1194.174194	291.061859	-406.484283	1164.500122	181.659348	-461.059235	1166.664551	249.889771	-411.029602	1136.027954
209	2.0800	9.213779	-388.311676	1001.395813	65.283653	-381.889557	1004.011658	-15.436261	-364.548615	957.280945	38.256695	-358.359009	959.804077	33.240192	-292.781097	860.498596	256.739655	-441.952789	1193.661133	225.197769	-457.284302	1193.643311	291.303802	-406.269928	1163.804688	181.898422	-460.915161	1166.234619	250.035477	-410.870544	1135.464722
210	2.0900	9.209576	-388.316071	1001.392334	65.279366	-381.894043	1004.009216	-15.440849	-364.552124	957.277405	38.252144	-358.362671	959.801636	33.237427	-292.783234	860.497131	257.045441	-441.730377	1193.060181	225.497864	-457.074799	1193.121704	291.538513	-406.067352	1163.107300	182.112411	-460.758881	1165.813721	250.163986	-410.715668	1134.908325
211	2.1000	9.205463	-388.320496	1001.388855	65.275177	-381.898529	1004.006775	-15.445372	-364.555634	957.273865	38.247658	-358.366333	959.799255	33.234695	-292.785370	860.495667	257.325317	-441.507904	1192.471680	225.767151	-456.858063	1192.614746	291.757019	-405.879211	1162.417603	182.293777	-460.593689	1165.404785	250.268875	-410.566711	1134.364990
212	2.1100	9.201443	-388.324951	1001.385376	65.271072	-381.903046	1004.004333	-15.449829	-364.559174	957.270386	38.243237	-358.370026	959.796814	33.231998	-292.787537	860.494202	257.568542	-441.289307	1191.903198	225.995529	-456.638550	1192.127441	291.949463	-405.707428	1161.745972	182.434875	-460.423340	1165.010254	250.343384	-410.425385	1133.841309
213	2.1200	9.197513	-388.329468	1001.381958	65.267059	-381.907593	1004.001892	-15.454222	-364.562714	957.266907	38.238880	-358.373718	959.794434	33.229336	-292.789703	860.492737	257.763977	-441.078613	1191.362183	226.172684	-456.421143	1191.664795	292.105286	-405.553467	1161.103638	182.528152	-460.252075	1164.632446	250.380646	-410.293091	1133.343628
214	2.1300	9.193671	-388.333984	1001.378479	65.263130	-381.912170	1003.999451	-15.458550	-364.566284	957.263428	38.234589	-358.377441	959.792053	33.226707	-292.791901	860.491333	257.900299	-440.879791	1190.856201	226.288406	-456.211090	1191.231445	292.213623	-405.418091	1160.501587	182.566299	-460.084381	1164.273193	250.373764	-410.171051	1132.878296
